term,term_id
invertebr,13502
dogfeed,13503
adi,13504
chromatographi,13505
chlorohydroxyphenyl,13506
12697,13507
dichlorophenyl,13508
4propyl,13509
propyl1,13510
dioxolan,13511
3dioxolan,13512
4triazol,13513
propiconazol,13514
2dichlorobenzo,13515
4dichlorobenzo,13516
peanut,13517
ciba,13518
geigi,13519
cibageigi,13520
robbin,13521
18300,13522
27419,13523
republish,13524
multiresidu,13525
1517,13526
noobservableeffect,13527
teratolog,13528
twogener,13529
375,13530
ame,13531
dominantleth,13532
nucleu,13533
anomali,13534
rodenticid,13535
lowdos,13536
weightofevid,13537
sap,13538
reread,13539
oncogen,13540
pairwis,13541
cd1,13542
500ppm,13543
necrosi,13544
ppmdose,13545
carcinogenet,13546
nonnurs,13547
redon,13548
furlow,13549
1128c,13550
1expir,13551
12698,13552
300330a,13553
ethermal,13554
methi,13555
inert,13556
seedcoat,13557
tina,13558
alp,13559
wayn,13560
07470,13561
3e4260,13562
3e4261,13563
barolo,13564
1inert,13565
1limit,13566
1use,13567
12695,13568
9e3752,13569
cyromazin,13570
melamin,13571
mustard,13572
9e3791,13573
cyclopropyl13triazin,13574
5triazin,13575
triazine24triamin,13576
12696,13577
300331a,13578
alcoholvinyl,13579
monomethyl,13580
acetatemonomethyl,13581
saltmal,13582
mitsui,13583
martin,13584
10606,13585
3e4253,13586
numberaverag,13587
12694,13588
acetochlor,13589
moieti,13590
hydroxyethyl,13591
sorghum,13592
monsanto,13593
zeneca,13594
12699,13595
406,13596
418,13597
ag64,13598
obra,13599
fc,13600
26676,13601
matt,13602
plonski,13603
basket,13604
13504,13605
fica,13606
premiumfre,13607
actuari,13608
1818a,13609
13508,13610
phasedin,13611
spous,13612
marri,13613
marriag,13614
unreduc,13615
capitalrel,13616
13521,13617
13522,13618
intraocular,13619
lens,13620
4151,13621
froze,13622
13533,13623
1999,13624
parenter,13625
9340,13626
13541,13627
13555,13628
13556,13629
fqhc,13630
selfdetermin,13631
epoetin,13632
anemia,13633
antianemia,13634
dialysi,13635
esrd,13636
epo,13637
13566,13638
dialyz,13639
enrolle,13640
4301,13641
13571,13642
uptod,13643
perpetu,13644
medicareparticip,13645
endstag,13646
1102,13647
1871,13648
1874,13649
1302,13650
1395hh,13651
1395kk,13652
dialysisrel,13653
13951,13654
226a,13655
426,13656
3103,13657
1395,13658
1395v,13659
1395k,13660
1395l,13661
1395m,13662
1395n,13663
selfcar,13664
1122,13665
1883,13666
1395g,13667
1395rr,13668
12461,13669
ae80,13670
7517,13671
talbott,13672
4592,13673
4007,13674
incomplet,13675
2231,13676
incept,13677
adr,13678
hash,13679
costreport,13680
1395tt,13681
1395ww,13682
12459,13683
ac25,13684
policyhold,13685
20472,13686
plaxico,13687
20742,13688
writeyourown,13689
1345,13690
4001,13691
wyo,13692
resubscript,13693
fia,13694
hurrican,13695
iniki,13696
blizzard,13697
fema,13698
modestli,13699
midnight,13700
edt,13701
3445,13702
nfip,13703
reprint,13704
whereof,13705
hereto,13706
xxxxxxxxx,13707
xxxxxxxx,13708
12898,13709
41943,13710
12127,13711
mar,13712
19367,13713
1310,13714
riskbear,13715
1304,13716
peril,13717
selfaudit,13718
moni,13719
unalloc,13720
casualti,13721
farmown,13722
homeown,13723
subscrib,13724
resubscrib,13725
misrepresent,13726
unearn,13727
domicil,13728
domiciliari,13729
nonrenew,13730
arbitr,13731
umpir,13732
inadmiss,13733
rectifi,13734
heretofor,13735
insolv,13736
receivership,13737
handicap,13738
marit,13739
guarantor,13740
1rang,13741
1fee,13742
upton,13743
uptonjon,13744
elain,13745
mcreynold,13746
12627,13747
prepared,13748
fishel,13749
1068,13750
706,13751
nsep,13752
instig,13753
fm,13754
12604,13755
4062,13756
16005560,13757
lb,13758
10586,13759
11993,13760
1initi,13761
5874,13762
6023,13763
7612,13764
7463,13765
3385,13766
nh,13767
842327,13768
902786,13769
60459,13770
1091653,13771
1031194,13772
467746,13773
ri,13774
1942451,13775
2510149,13776
1138596,13777
278749,13778
224620,13779
361258,13780
163865,13781
944405,13782
849376,13783
1223943,13784
555177,13785
2323354,13786
2466452,13787
143098,13788
2676928,13789
2533830,13790
1149338,13791
2197,13792
6403,13793
4206,13794
2847,13795
251829,13796
254081,13797
326369,13798
324117,13799
147018,13800
2882623,13801
3052136,13802
169513,13803
3411867,13804
3242354,13805
1470722,13806
2871750,13807
2894835,13808
23085,13809
4392860,13810
4369775,13811
1982117,13812
karnella,13813
12714,13814
4152,13815
multispeci,13816
gillnet,13817
porpois,13818
rir,13819
saugu,13820
jaff,13821
9272,13822
47200,13823
95percent,13824
39500,13825
midatlant,13826
lag,13827
4day,13828
8day,13829
12day,13830
16day,13831
imprecis,13832
nefsc,13833
weighout,13834
penobscot,13835
eastport,13836
midcoast,13837
cape,13838
cod,13839
1point,13840
1latitud,13841
1longitud,13842
ne1,13843
ne2,13844
ne3,13845
ne4,13846
ne5,13847
ne6,13848
mc1,13849
mc2,13850
mc3,13851
mc4,13852
mc5,13853
mb1,13854
mb2,13855
mb3,13856
mb4,13857
mb5,13858
jeffrey,13859
ledg,13860
20percent,13861
60percent,13862
surpass,13863
conservat,13864
hprt,13865
year4,13866
4year,13867
ellsworth,13868
coonamessett,13869
falmouth,13870
gillnett,13871
stonington,13872
netter,13873
marshfield,13874
rye,13875
fundi,13876
37500,13877
67500,13878
forg,13879
schoodic,13880
smallboat,13881
inshor,13882
500pound,13883
entangl,13884
sizeselect,13885
finfish,13886
pinger,13887
fourday,13888
apa,13889
bottomtend,13890
anchor,13891
straight,13892
12782,13893
4134,13894
ae35,13895
longlin,13896
0001,13897
kitti,13898
simond,13899
bishop,13900
1405,13901
96813,13902
collectionofinform,13903
0204,13904
0214,13905
wpfmc,13906
svein,13907
fougner,13908
4034,13909
alvin,13910
katekaru,13911
8831,13912
hawaiian,13913
swordfish,13914
tuna,13915
monk,13916
turtl,13917
hawaiibas,13918
signer,13919
shark,13920
threetier,13921
lobster,13922
foremost,13923
aftermost,13924
stern,13925
bowsprit,13926
rudder,13927
outboard,13928
longest,13929
nwhi,13930
logbook,13931
simpler,13932
postland,13933
transship,13934
longlinecaught,13935
shoreward,13936
fore,13937
keel,13938
1scientif,13939
moonfish,13940
lampri,13941
oilfish,13942
gempylida,13943
pomfret,13944
bramida,13945
tangent,13946
nautic,13947
50nautic,13948
nihoa,13949
necker,13950
frigat,13951
pinnacl,13952
maro,13953
reef,13954
laysan,13955
lisianski,13956
herm,13957
delimit,13958
stow,13959
fmd,13960
mutil,13961
councilappoint,13962
exvessel,13963
subpanel,13964
nonlonglin,13965
inseason,13966
12536,13967
takeov,13968
5021,13969
837,13970
straightforward,13971
marilyn,13972
muench,13973
francin,13974
mcnulti,13975
barber,13976
attorneyadvis,13977
20220,13978
dpa,13979
thirtyday,13980
exon,13981
florio,13982
exonflorio,13983
cfiu,13984
supran,13985
14050,13986
14053,13987
sarban,13988
10986,13989
1107,13990
2463,13991
12661,13992
618,13993
provinci,13994
jv,13995
semicolon,13996
solesourc,13997
shafer,13998
12451,13999
sunday,14000
pensacola,14001
gregori,14002
32501,14003
woodcrest,14004
knox,14005
debbi,14006
lyle,14007
laverti,14008
14789,14009
brent,14010
bott,14011
96090,14012
6090,14013
harcharik,14014
14790,14015
exxon,14016
valdez,14017
dei,14018
phil,14019
janik,14020
99501,14021
8008,14022
7745,14023
cordova,14024
kodiak,14025
homer,14026
seward,14027
restitut,14028
prespil,14029
fjord,14030
1212,14031
612,14032
chenega,14033
davison,14034
14716,14035
glo,14036
henley,14037
7cfr,14038
14743,14039
dickson,14040
fonsi,14041
cowan,14042
800squar,14043
000squar,14044
5bay,14045
pad,14046
3acr,14047
180foot,14048
37056,14049
golodn,14050
14796,14051
5201,14052
12356,14053
cocom,14054
cray,14055
cstac,14056
postcocom,14057
carpent,14058
3886c,14059
ferrel,14060
14843,14061
silicomanganes,14062
0656,14063
5288,14064
64553,14065
usitc,14066
2714,14067
companhia,14068
paulista,14069
ferro,14070
liga,14071
ferroliga,14072
sibra,14073
eletrosid,14074
urgica,14075
brasileira,14076
elkem,14077
639,14078
taverman,14079
dorsey,14080
whitney,14081
16177,14082
135th,14083
ferroalloy,14084
slag,14085
briquett,14086
exfactori,14087
mogul,14088
federalmogul,14089
torrington,14090
slip,14091
194,14092
cit,14093
988,14094
1573,14095
1581,14096
daewoo,14097
760,14098
imposto,14099
sobr,14100
mercadoria,14101
servico,14102
produto,14103
industrializado,14104
programa,14105
contribuicao,14106
fim,14107
postsal,14108
samplingweighingtest,14109
hyperinflationari,14110
tubeless,14111
disc,14112
34566,14113
hyper,14114
inflationari,14115
ipi,14116
pi,14117
icm,14118
4830,14119
esserman,14120
14850,14121
2613,14122
china,14123
prc,14124
ministri,14125
moftec,14126
jinzhou,14127
bogay,14128
extraordinarili,14129
ukrain,14130
11250,14131
twotier,14132
wherebi,14133
carbid,14134
64549,14135
1414,14136
14849,14137
0114,14138
embassi,14139
ukrainian,14140
nikopol,14141
zaporozhy,14142
nonmarket,14143
nme,14144
egypt,14145
colombia,14146
morocco,14147
peru,14148
gnp,14149
ecuador,14150
guatemala,14151
bolivia,14152
dominican,14153
philippin,14154
salvador,14155
mueller,14156
firsttier,14157
secondti,14158
thirdtier,14159
factorpric,14160
publiclyavail,14161
consul,14162
esp,14163
cif,14164
sinter,14165
diplomat,14166
quartzit,14167
moroccan,14168
coke,14169
colombian,14170
fob,14171
departamento,14172
nacion,14173
junta,14174
tarifa,14175
servicio,14176
publico,14177
yearbook,14178
labour,14179
52nd,14180
economist,14181
egyptian,14182
antimoni,14183
trioxid,14184
6801,14185
paz,14186
14178,14187
imf,14188
14851,14189
horno,14190
electrico,14191
hevensa,14192
silicomagnes,14193
venezuelan,14194
drawback,14195
iva,14196
juneseptemb,14197
14852,14198
freetrad,14199
binat,14200
nafta,14201
bridon,14202
cordag,14203
baler,14204
twine,14205
knot,14206
gazett,14207
holbein,14208
2061,14209
14844,14210
18994,14211
14847,14212
14848,14213
corpu,14214
78412,14215
spectromet,14216
photophys,14217
anaerob,14218
14214,14219
topograph,14220
oxford,14221
berkeley,14222
94720,14223
spin,14224
reson,14225
bruker,14226
65158,14227
kw,14228
paramagnet,14229
epr,14230
brigham,14231
provo,14232
ut,14233
84602,14234
microvolum,14235
spectrofluorimet,14236
68875,14237
finnigan,14238
mat,14239
2825,14240
mil,14241
vg,14242
autospec,14243
trisector,14244
geometri,14245
amu,14246
8kv,14247
smithsonian,14248
edgewat,14249
21037,14250
chlorophyl,14251
fluoromet,14252
pam,14253
pam101,14254
heinz,14255
walz,14256
timeresolv,14257
152,14258
77843,14259
opt1,14260
fixtur,14261
53706,14262
autospec3000,14263
fison,14264
5178,14265
018,14266
penn,14267
hershey,14268
17033,14269
stoppedflow,14270
12893,14271
dead,14272
14845,14273
064,14274
superconduct,14275
solenoid,14276
atomimpex,14277
inviscid,14278
incompress,14279
065,14280
argonn,14281
cass,14282
60439,14283
diod,14284
tech,14285
hitech,14286
chelat,14287
lanthanid,14288
actinid,14289
dtransit,14290
066,14291
oceanographi,14292
narragansett,14293
067,14294
12201,14295
sunris,14296
geochronolog,14297
068,14298
1007,14299
harrison,14300
monocular,14301
oculomet,14302
069,14303
soest,14304
mnp,14305
stirl,14306
cryogen,14307
071,14308
markham,14309
sfa,14310
sfa20,14311
nitroaromat,14312
nitroreductas,14313
cat,14314
biopharm,14315
3223,14316
14846,14317
standardsrel,14318
deploy,14319
schulz,14320
266,14321
2192,14322
middlewar,14323
driven,14324
requirementdriven,14325
implementor,14326
consensusdriven,14327
marketdriven,14328
timetomarket,14329
14776,14330
ab30,14331
phig,14332
twodimension,14333
threedimension,14334
42nd,14335
13th,14336
10036,14337
reciv,14338
kevin,14339
upwardcompat,14340
lumier,14341
nonindex,14342
corrigendum,14343
sql,14344
ansi,14345
kernel,14346
nisi,14347
metafil,14348
8632,14349
646,14350
2022,14351
6093,14352
7942,14353
8805,14354
incompat,14355
decentr,14356
nonstandard,14357
cleartext,14358
humanread,14359
toolbox,14360
vsr,14361
sema,14362
singlelicens,14363
a266,14364
driver,14365
gk,14366
pascal,14367
vector,14368
refresh,14369
redgreenblu,14370
cgm,14371
cgi,14372
primit,14373
polylin,14374
ige,14375
topolog,14376
nongeometr,14377
preprocessor,14378
postprocessor,14379
14779,14380
radcal,14381
monrovia,14382
royaltybear,14383
spectrograph,14384
14778,14385
1115,14386
1129,14387
matheson,14388
1584,14389
fourinch,14390
hydrant,14391
1604,14392
1615,14393
1628,14394
cathod,14395
1637,14396
colorsymbol,14397
1637a,14398
521,14399
pressurereliev,14400
depressur,14401
526,14402
flang,14403
refineri,14404
531m,14405
lowpressur,14406
541,14407
squirrel,14408
squirrelcag,14409
hp,14410
619,14411
rotari,14412
rotarytyp,14413
compressor,14414
alt,14415
662,14416
centrifug,14417
673,14418
677,14419
sealless,14420
686,14421
2508,14422
ethan,14423
ethylen,14424
static,14425
lightn,14426
stray,14427
2005,14428
2023,14429
2026,14430
descent,14431
2027,14432
abras,14433
2030,14434
2217a,14435
2219,14436
2350,14437
overfil,14438
myron,14439
mpm,14440
shrinkag,14441
orific,14442
slagl,14443
oilfield,14444
1b,14445
belt,14446
2c,14447
crane,14448
tension,14449
leg,14450
4f,14451
4g,14452
5a2,14453
thread,14454
5a5,14455
5b,14456
gage,14457
5c3,14458
5c5,14459
5ct,14460
5d,14461
5l,14462
5lc,14463
cra,14464
5ld,14465
clad,14466
5l9,14467
unprim,14468
fusion,14469
5t1,14470
6a1,14471
groov,14472
6af,14473
6am,14474
tough,14475
7a1,14476
shoulder,14477
7g,14478
7k,14479
8a,14480
hoist,14481
8b,14482
remanufactur,14483
8c,14484
psl,14485
9a,14486
rope,14487
9b,14488
10a,14489
10b,14490
10d,14491
bow,14492
bowspr,14493
sheath,14494
11ax,14495
sucker,14496
11b,14497
11c,14498
11e,14499
troubleshoot,14500
submers,14501
11s3,14502
11s4,14503
11v1,14504
dummi,14505
12p,14506
oilbas,14507
13c,14508
13d,14509
oilwel,14510
13i,14511
13j,14512
14f,14513
15hr,14514
15le,14515
polyethylen,14516
15lr,14517
tr,14518
16a,14519
16c,14520
choke,14521
16f,14522
riser,14523
16r,14524
nonmetal,14525
17d,14526
subsea,14527
christma,14528
17f,14529
17g,14530
17h,14531
rov,14532
17i,14533
umbil,14534
porou,14535
gamma,14536
neutron,14537
mud,14538
fractur,14539
perfor,14540
blowout,14541
d12a,14542
cargo,14543
proppant,14544
75201,14545
chuck,14546
randi,14547
14777,14548
raymond,14549
tarpley,14550
9721,14551
bowhead,14552
balaena,14553
mysticetu,14554
beluga,14555
delphinapteru,14556
leuca,14557
eskimo,14558
inuit,14559
phocoena,14560
phocoenoid,14561
dalli,14562
killer,14563
orcinu,14564
orca,14565
unlimit,14566
14725,14567
baird,14568
victoria,14569
v8p,14570
5l5,14571
7600,14572
bin,14573
c15700,14574
98115,14575
abovenam,14576
14756,14577
5235,14578
14821,14579
7740,14580
14154,14581
19164,14582
rocket,14583
9410,14584
warfar,14585
lakehurst,14586
sleev,14587
0397,14588
hanscom,14589
14822,14590
garrison,14591
4783,14592
4784,14593
4785,14594
4786,14595
4787,14596
4788,14597
4789,14598
4790,14599
4791,14600
4792,14601
commissari,14602
birmingham,14603
14823,14604
13078,14605
27538,14606
ashevil,14607
patton,14608
oti,14609
winston,14610
salem,14611
winstonsalem,14612
10980,14613
23700,14614
14824,14615
170000,14616
12862,14617
cpsc,14618
arbuckl,14619
7340,14620
shacter,14621
sady,14622
14710,14623
2220,14624
jordan,14625
14794,14626
12856,14627
righttoknow,14628
andi,14629
porth,14630
oadusd,14631
14808,14632
0800,14633
diac,14634
lieuten,14635
14809,14636
dod,14637
palisad,14638
2011,14639
307,14640
gelnovatch,14641
arpa,14642
baa,14643
14810,14644
mclean,14645
dsb,14646
14806,14647
lexington,14648
gp,14649
jam,14650
tactic,14651
munit,14652
14807,14653
builtup,14654
26785,14655
14805,14656
cadet,14657
collegi,14658
1230,14659
rotc,14660
oncampu,14661
spadafora,14662
te,14663
4595,14664
showalt,14665
14762,14666
inextric,14667
intertwin,14668
14730,14669
nonexclus,14670
1issu,14671
1titl,14672
5283569,14673
5291779,14674
highwind,14675
collector,14676
5292375,14677
5294133,14678
fluidfil,14679
5295759,14680
plow,14681
bump,14682
5296028,14683
antifreez,14684
admixtur,14685
5305287,14686
highfrequ,14687
5309994,14688
5310284,14689
prop,14690
wicket,14691
5311856,14692
gun,14693
5313825,14694
penetromet,14695
7701,14696
howland,14697
aleas,14698
berri,14699
14798,14700
typograph,14701
anacostia,14702
bottomland,14703
montgomeri,14704
princ,14705
capka,14706
1715,14707
mckevitt,14708
170squar,14709
subbasin,14710
headwat,14711
piedmont,14712
freshwat,14713
tidal,14714
confluenc,14715
1902,14716
99000,14717
hardwood,14718
chesapeak,14719
1site,14720
1action,14721
1target,14722
1locat,14723
kingman,14724
wr,14725
branchpg,14726
tanglewood,14727
lockridg,14728
nothwest,14729
sligo,14730
branchmont,14731
14761,14732
savannah,14733
unsolicit,14734
benedict,14735
harden,14736
bland,14737
648000,14738
aiken,14739
29802,14740
sciencebas,14741
yearround,14742
12320,14743
12677,14744
12876,14745
hbcu,14746
meritori,14747
lynch,14748
14836,14749
1617,14750
80401,14751
ruth,14752
4722,14753
meeker,14754
rfp,14755
ben,14756
holt,14757
gone,14758
harmoni,14759
aircool,14760
supersatur,14761
kalina,14762
ammoniawat,14763
preheat,14764
subatmospher,14765
14827,14766
worldwid,14767
iga,14768
sandia,14769
thrive,14770
frye,14771
pois,14772
invalu,14773
14835,14774
kearn,14775
sce,14776
pv,14777
loadcarri,14778
highcapac,14779
gridconnect,14780
mw,14781
highvalu,14782
distributedgener,14783
sequenti,14784
professionallydesign,14785
wellsuit,14786
twophas,14787
multidisciplinari,14788
upvg,14789
2500000,14790
14833,14791
voltaic,14792
multitask,14793
multiyear,14794
teamup,14795
smallscal,14796
pvscreen,14797
1209000,14798
1000000,14799
recompetit,14800
14834,14801
entergi,14802
conway,14803
osceola,14804
thayer,14805
jonesboro,14806
oglethorp,14807
aecc,14808
lepa,14809
14840,14810
2389,14811
2555,14812
2556,14813
2557,14814
2559,14815
2329,14816
kennebec,14817
augusta,14818
weston,14819
halifax,14820
rick,14821
rip,14822
oakland,14823
wyman,14824
moosehead,14825
moxi,14826
11433,14827
cushnoc,14828
civic,14829
turnpik,14830
31south,14831
ferckennebec,14832
doug,14833
hjorth,14834
02210,14835
stenograph,14836
intervenor,14837
2845,14838
14749,14839
380,14840
postlicens,14841
reconven,14842
schnagl,14843
14750,14844
nonproject,14845
watere,14846
catawbawatere,14847
mecklenburg,14848
karol,14849
mack,14850
28202,14851
hannula,14852
charlottemecklenburg,14853
d2,14854
addison,14855
stein,14856
rutland,14857
05701,14858
dee,14859
2807,14860
headpond,14861
appurten,14862
trenton,14863
hawkinsvil,14864
samel,14865
169,14866
13435,14867
2806,14868
360foot,14869
footlong,14870
14foot,14871
foothigh,14872
graviti,14873
2foot,14874
flashboard,14875
30acr,14876
1052,14877
725kw,14878
tailrac,14879
2400kwh,14880
000kwh,14881
a5,14882
a7,14883
a9,14884
a10,14885
1371,14886
6351,14887
lorella,14888
